ID	Name	ISO639P3code	Classification
bamb1265	Bambalang	bmo	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/mbam1253
mung1266	Mungaka	mhk	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/mbam1253
bamu1253	Bamun	bax	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/mbam1253
bama1251	Bamali	bbq	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/mbam1253/nunm1234
bamu1254	Bamukumbit	bqt	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/mbam1253/nunm1234
bame1260	Bamenyam	bce	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/mbam1253/nunm1234
beba1238	Beba	bfp	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/ngem1254
piny1238	Pinyin	pny	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/ngem1254
awin1248	Awing	azo	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/ngem1254
ngem1255	Ngemba	nge	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/ngem1254/mank1258
bamb1266	Bambili-Bambui	baw	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/ngem1254/mank1258
mend1261	Mendankwe-Nkwen	mfd	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/ngem1254/mank1258
bafu1246	Bafut	bfd	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/ngem1254/mank1258
kpat1246	Kpati	koc	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/mbam1249/sout3350/ngem1254/uncl1529
ngwo1241	Ngwo	ngn	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/momo1242
ngam1267	Ngamambo	nbv	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/momo1242/widi1234
meta1238	Meta'	mgo	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/momo1242/widi1234
ngie1242	Ngie	ngj	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/momo1242/ngie1243
ngos1238	Ngoshie	nsh	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/momo1242/ngie1243
mund1327	Mundani	mnf	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/momo1242/mund1338
njen1238	Njen	njj	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/momo1242/mund1338
lamn1239	Lamnso'	lns	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243
bamu1256	Bamunka	bvm	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/sout2822
wush1238	Wushi	bse	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/sout2822
veng1238	Vengo	bav	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/sout2822/babu1241
kens1251	Kenswei Nsei	ndb	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/sout2822/babu1241
kukk1239	Kuk	kfn	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/west2835
laim1240	Laimbue	lmx	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/west2835
isum1240	Isu (Menchum Division)	isu	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/west2835/aghe1240
zhoa1238	Zhoa	zhw	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/west2835/aghe1240
wehh1238	Weh	weh	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/west2835/aghe1240/aghe1241
aghe1239	Aghem	agq	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/west2835/aghe1240/aghe1241
baba1266	Babanki	bbk	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/cent2275
kung1260	Kung	kfl	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/cent2275
mbes1239	Mbessa	emz	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/cent2275/komk1239
komc1235	Kom (Cameroon)	bkm	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/cent2275/komk1239
okuu1243	Oku	oku	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/cent2275/komk1239
bumm1238	Bum	bmv	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/cent2275/mmen1239
mmen1238	Mmen	bfm	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/cent2275/mmen1239
viti1241	Viti	vit	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/unun9913
osat1238	Osatu	ost	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/sout3181
busa1251	Busam	bxs	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/sout3181
balo1264	Balo	bqo	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/sout3181
mant1267	Manta	myg	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/sout3181
menk1238	Menka	mea	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/sout3181/menk1239
aton1242	Atong	ato	atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/sout3181/menk1239
ibin1241	Ibino	ibn	atla1278/volt1241/benu1247/delt1251/obol1242
oroo1241	Oro	orx	atla1278/volt1241/benu1247/delt1251/obol1242
ikoo1245	Iko	iki	atla1278/volt1241/benu1247/delt1251/obol1242
okob1241	Okobo	okb	atla1278/volt1241/benu1247/delt1251/obol1242
ilue1241	Ilue	ilv	atla1278/volt1241/benu1247/delt1251/obol1242
ebug1241	Ebughu	ebg	atla1278/volt1241/benu1247/delt1251/obol1242
usag1244	Usaghade	usk	atla1278/volt1241/benu1247/delt1251/obol1242
ekii1241	Eki	eki	atla1278/volt1241/benu1247/delt1251/obol1242/obol1244
obol1243	Obolo	ann	atla1278/volt1241/benu1247/delt1251/obol1242/obol1244
ider1238	Idere	ide	atla1278/volt1241/benu1247/delt1251/obol1242/obol1244
efai1241	Efai	efa	atla1278/volt1241/benu1247/delt1251/obol1242/cent2253
ibuo1242	Ibuoro	ibr	atla1278/volt1241/benu1247/delt1251/obol1242/cent2253/ibuo1241
itum1245	Itu Mbon Uzo	itm	atla1278/volt1241/benu1247/delt1251/obol1242/cent2253/ibuo1241
itoo1242	Ito	itw	atla1278/volt1241/benu1247/delt1251/obol1242/cent2253/ibuo1241
nkar1238	Nkari	nkz	atla1278/volt1241/benu1247/delt1251/obol1242/cent2253/ibuo1241
ukwa1238	Ukwa	ukq	atla1278/volt1241/benu1247/delt1251/obol1242/cent2253/efik1244
anaa1238	Anaang	anw	atla1278/volt1241/benu1247/delt1251/obol1242/cent2253/efik1244
efik1245	Efik	efi	atla1278/volt1241/benu1247/delt1251/obol1242/cent2253/efik1244
ibib1240	Ibibio	ibb	atla1278/volt1241/benu1247/delt1251/obol1242/cent2253/efik1244
ekit1246	Ekit	eke	atla1278/volt1241/benu1247/delt1251/obol1242/cent2253/ekit1245
eteb1238	Etebi	etb	atla1278/volt1241/benu1247/delt1251/obol1242/cent2253/ekit1245
enwa1245	Enwan (Akwa Ibom State)	enw	atla1278/volt1241/benu1247/delt1251/obol1242/enwa1244
udaa1238	Uda	uda	atla1278/volt1241/benu1247/delt1251/obol1242/enwa1244
goka1239	Gokana	gkn	atla1278/volt1241/benu1247/delt1251/ogon1240/east2401
teee1242	Tee	tkq	atla1278/volt1241/benu1247/delt1251/ogon1240/east2401/taik1252
khan1278	Khana	ogo	atla1278/volt1241/benu1247/delt1251/ogon1240/east2401/taik1252
baan1241	Baan	bvj	atla1278/volt1241/benu1247/delt1251/ogon1240/west2469
elem1253	Eleme	elm	atla1278/volt1241/benu1247/delt1251/ogon1240/west2469
abua1244	Abua	abn	atla1278/volt1241/benu1247/delt1251/cent2028/abua1243
odua1238	Odual	odu	atla1278/volt1241/benu1247/delt1251/cent2028/abua1243
abur1244	Abureni	mgj	atla1278/volt1241/benu1247/delt1251/cent2028/kugb1242
ogbi1239	Ogbia	ogb	atla1278/volt1241/benu1247/delt1251/cent2028/kugb1242
ogbr1243	Ogbronuagum	ogu	atla1278/volt1241/benu1247/delt1251/cent2028/kugb1242
ogbo1242	Ogbogolo	ogg	atla1278/volt1241/benu1247/delt1251/cent2028/kugb1242
kugb1241	Kugbo	kes	atla1278/volt1241/benu1247/delt1251/cent2028/kugb1242
obul1239	Obulom-Ochichi	obu	atla1278/volt1241/benu1247/delt1251/cent2028/kugb1242
ukpe1249	Ukpet-Ehom	akd	atla1278/volt1241/benu1247/delt1251/uppe1418
olul1245	Olulumo-Ikom	iko	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400
loka1252	Lokaa	yaz	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/loko1252
nkuk1238	Nkukoli	nbo	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/loko1252/lubi1239
lubi1238	Lubila	kcc	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/loko1252/lubi1239
cros1244	Cross River Mbembe	mfn	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/mbem1251
legb1242	Legbo	agb	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/mbem1251/legb1241
leny1238	Lenyima	ldg	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/mbem1251/legb1241/leny1239
leyi1238	Leyigha	ayi	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/mbem1251/legb1241/leny1239
orin1239	Oring	org	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/kori1259
kuke1242	Kukele	kez	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/kori1259/kuke1241
uzek1238	Uzekwe	eze	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/kori1259/kuke1241
ubag1245	Ubaghara	byc	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/ubag1244
umon1238	Umon	umm	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/ubag1244/kohu1243
kohu1244	Kohumono	bcs	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/ubag1244/kohu1243
agwa1247	Agwagwune	yay	atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/nort2790/ubag1244/kohu1243
doko1243	Deko-Dusanga	uya	atla1278/volt1241/benu1247/delt1251/uppe1418/agoi1245
agoi1246	Robambami	ibm	atla1278/volt1241/benu1247/delt1251/uppe1418/agoi1245
bakp1238	Iyongiyong	bbs	atla1278/volt1241/benu1247/delt1251/uppe1418/agoi1245
kion1242	Kiong	kkm	atla1278/volt1241/benu1247/delt1251/uppe1418/kion1241
koro1304	Korop	krp	atla1278/volt1241/benu1247/delt1251/uppe1418/kion1241
ebir1243	Ebira	igb	atla1278/volt1241/benu1247/ebir1244
nupe1254	Nupe-Nupe-Tako	nup	atla1278/volt1241/benu1247/ebir1244/nupe1252/nupo1239
koro1324	Koro Zuba	vkz	atla1278/volt1241/benu1247/ebir1244/nupe1252/nupo1239
asun1235	Asu (Nigeria)	aum	atla1278/volt1241/benu1247/ebir1244/nupe1252/nupo1239
kaka1264	Kakanda	kka	atla1278/volt1241/benu1247/ebir1244/nupe1252/nupo1239/dibo1249
kupa1238	Kupa	kug	atla1278/volt1241/benu1247/ebir1244/nupe1252/nupo1239/dibo1249
dibo1247	Dibo	dio	atla1278/volt1241/benu1247/ebir1244/nupe1252/nupo1239/dibo1249/dibo1250
kami1258	Kami (Nigeria)	kmi	atla1278/volt1241/benu1247/ebir1244/nupe1252/nupo1239/dibo1249/dibo1250/kami1263
gupa1248	Gupa	gpa	atla1278/volt1241/benu1247/ebir1244/nupe1252/nupo1239/dibo1249/dibo1250/kami1263
gbar1246	Gbari	gby	atla1278/volt1241/benu1247/ebir1244/nupe1252/gbag1256
gbag1258	Gbagyi	gbr	atla1278/volt1241/benu1247/ebir1244/nupe1252/gbag1256
resh1242	Reshe	res	atla1278/volt1241/benu1247/kain1275/kain1276
laru1238	Laru (Nigeria)	lan	atla1278/volt1241/benu1247/kain1275/kain1276/uppe1457
lopa1238	Lopa	lop	atla1278/volt1241/benu1247/kain1275/kain1276/uppe1457/oler1234
cuba1236	Cuba	cbq	atla1278/volt1241/benu1247/kain1275/kain1276/uppe1457/oler1234
fung1245	Fungwa	ula	atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/shir1275
gurm1246	Gurmana	gvm	atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/shir1275
bauc1238	Bauchi	bsf	atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/shir1275
pong1250	Pongu	png	atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/shir1275
hung1276	Hungworo	nat	atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/kamu1261
cind1241	Yara	cdr	atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/kamu1261/kamu1262
rogo1238	Rogo	rod	atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/kamu1261/kamu1262/rogo1239
sham1278	Shama-Sambuga	sqa	atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/kamu1261/kamu1262/rogo1239/saga1266
east2403	Eastern Acipa	acp	atla1278/volt1241/benu1247/kain1275/cent2242/shir1273/kamu1261/kamu1262/rogo1239/saga1266
huns1239	Hun-Saare	dud	atla1278/volt1241/benu1247/kain1275/cent2242/duka1247/duka1250
gwam1244	Gwamhi-Wuri	bga	atla1278/volt1241/benu1247/kain1275/cent2242/duka1247/duka1250/main1281
kagf1238	Ut-Main	gel	atla1278/volt1241/benu1247/kain1275/cent2242/duka1247/duka1250/main1281
dama1268	Damakawa	dam	atla1278/volt1241/benu1247/kain1275/cent2242/duka1247/clel1239
clel1238	C'lela	dri	atla1278/volt1241/benu1247/kain1275/cent2242/duka1247/clel1239
cici1237	Cicipu	awc	atla1278/volt1241/benu1247/kain1275/cent2242/kamb1317
tsik1238	Tsikimba	kdl	atla1278/volt1241/benu1247/kain1275/cent2242/kamb1317/kamb1319/west2828
cish1238	Western-Kambari-Cishingini	asg	atla1278/volt1241/benu1247/kain1275/cent2242/kamb1317/kamb1319/west2828
tsis1238	Salka-Tsishingini	tsw	atla1278/volt1241/benu1247/kain1275/cent2242/kamb1317/kamb1319/east2739
baan1242	Baangi	bqx	atla1278/volt1241/benu1247/kain1275/cent2242/kamb1317/kamb1319/east2739
tsuv1239	Tsuvadi	tvd	atla1278/volt1241/benu1247/kain1275/cent2242/kamb1317/kamb1319/east2739
basa1282	Basa (Nigeria)	bzw	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/basa1279
basa1281	Basa-Gurmana	buj	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/basa1279/kont1247
bass1259	Bassa-Kontagora	bsr	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/basa1279/kont1247/gumn1234
basa1280	Basa-Gumna	bsl	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/basa1279/kont1247/gumn1234
amoo1242	Amo	amo	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234
kura1249	Kurama	krh	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/kaur1268
kono1264	Kono (Nigeria)	klk	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/kaur1268
kinu1239	Kinuku	kkd	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/kaur1268
bina1270	Bina (Nigeria)	byj	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/kaur1268
kiza1239	Kizamani	izm	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/kaur1268
gbir1241	Gbiri-Niragu	grh	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/kaur1268
suru1258	Vori	sde	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/kaur1268/vori1234
rish1234	Rishiwa	rsw	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/kaur1268/vori1234
lere1241	Lere	gnh	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210
shen1251	Sheni-Ziriya	scv	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210
shau1238	Shau	sqh	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/lame1269
gyem1238	Gyem	gye	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/lame1269
kudu1241	Kudu-Camo	kov	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/ning1277
gamo1241	Gamo-Ningi	bte	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/ning1277
tunz1235	Tunzu	dza	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215
janj1240	Janji	jni	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215
igut1238	Iguta	nar	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215
izor1238	Izora	cbo	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/chok1248
sang1329	Sanga (Nigeria)	xsn	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/chok1248/lemo1244
lemo1242	Lemoro	ldj	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/chok1248/lemo1244
jere1244	Jere	jer	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/boze1240
pana1298	Panawa	pwb	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/boze1240
piti1243	Piti	pcn	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/piti1242
atsa1241	Atsam	cch	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/piti1242
arig1246	Arigidi	aqg	atla1278/volt1241/benu1247/defo1239
igal1242	Igala	igl	atla1278/volt1241/benu1247/defo1239/yoru1244
isek1239	Isekiri	its	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238
moko1243	Mokole	mkl	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234
edec1238	Ede Cabe	cbj	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/east2738
edei1245	Ede Ije	ijj	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/east2738/sout3186
eden1244	Ede Nago	nqg	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/east2738/sout3186
uluk1257	Ulukwumi	ulb	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/east2738/sout3186/nucl1747
lucu1238	Lucumi	luq	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/east2738/sout3186/nucl1747/lucu1239
yoru1245	Yoruba	yor	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/east2738/sout3186/nucl1747/lucu1239
kura1248	Kura Ede Nago	nqk	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/west2827
mani1294	Manigri-Kambolé Ede Nago	xkb	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/west2827/sout3187
edei1244	Ede Idaca	idd	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/west2827/sout3187
ifee1241	Ifè	ife	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/west2827/sout3187
edei1246	Ede Ica	ica	atla1278/volt1241/benu1247/defo1239/yoru1244/edek1238/edea1234/west2827/sout3187
ahan1244	Àhàn	ahn	atla1278/volt1241/benu1247/defo1239/ayer1244
ayer1245	Ayere	aye	atla1278/volt1241/benu1247/defo1239/ayer1244
eloy1241	Ajiri	afo	atla1278/volt1241/benu1247/benu1248
ahwa1235	Ndunic	nfd	atla1278/volt1241/benu1247/benu1248
shal1242	Shall-Zwall	sha	atla1278/volt1241/benu1247/benu1248/bero1241
eten1239	Eten	etx	atla1278/volt1241/benu1247/benu1248/bero1241/iten1244
bero1242	Berom	bom	atla1278/volt1241/benu1247/benu1248/bero1241/iten1244
eggo1239	Eggon	ego	atla1278/volt1241/benu1247/benu1248/alum1249/jili1242/eggo1240
akee1238	Akye	aik	atla1278/volt1241/benu1247/benu1248/alum1249/jili1242/eggo1240
tanj1247	Rjili	uji	atla1278/volt1241/benu1247/benu1248/alum1249/jili1242/jili1243
liji1238	Lijili	mgi	atla1278/volt1241/benu1247/benu1248/alum1249/jili1242/jili1243
toro1249	Toro	tdv	atla1278/volt1241/benu1247/benu1248/alum1249/alum1250
hash1238	Hasha	ybj	atla1278/volt1241/benu1247/benu1248/alum1249/alum1250/hash1239
samb1307	Sambe	xab	atla1278/volt1241/benu1247/benu1248/alum1249/alum1250/hash1239
alum1246	Arum	aab	atla1278/volt1241/benu1247/benu1248/alum1249/alum1250/alum1251
ikug1238	Iku-Gora-Ankwa	ikv	atla1278/volt1241/benu1247/benu1248/nort3169
ikul1238	Ikulu	ikl	atla1278/volt1241/benu1247/benu1248/nort3169/nucl1832
doka1242	Ejuele	dbi	atla1278/volt1241/benu1247/benu1248/nort3169/nucl1832
kada1284	Kadara	kad	atla1278/volt1241/benu1247/benu1248/nort3169/nucl1832
idon1238	Idon	idc	atla1278/volt1241/benu1247/benu1248/nort3169/nucl1832/kutu1268
kutu1262	Kuturmi	khj	atla1278/volt1241/benu1247/benu1248/nort3169/nucl1832/kutu1268
boru1244	Bo-Rukul	mae	atla1278/volt1241/benu1247/benu1248/sout2800
horo1245	Horom	hoe	atla1278/volt1241/benu1247/benu1248/sout2800/horo1248
fyam1238	Fyam	pym	atla1278/volt1241/benu1247/benu1248/sout2800/horo1248
surr1238	Sur	tdl	atla1278/volt1241/benu1247/benu1248/taro1265/kwan1287
yaaa1242	Tiyaa	tyy	atla1278/volt1241/benu1247/benu1248/taro1265/kwan1287/vagh1247
vagh1248	Kadung	dkg	atla1278/volt1241/benu1247/benu1248/taro1265/kwan1287/vagh1247/vagh1250
biji1246	Bijim	jbm	atla1278/volt1241/benu1247/benu1248/taro1265/kwan1287/vagh1247/vagh1250
yang1290	Yangkam	bsx	atla1278/volt1241/benu1247/benu1248/taro1265/yang1302
taro1263	Tarok	yer	atla1278/volt1241/benu1247/benu1248/taro1265/yang1302/taro1266
peee1238	Pye	pai	atla1278/volt1241/benu1247/benu1248/taro1265/yang1302/taro1266
cori1240	Kyoli	cry	atla1278/volt1241/benu1247/benu1248/west2801/nort3184/hyam1246
sham1277	Shamang	xsh	atla1278/volt1241/benu1247/benu1248/west2801/nort3184/hyam1246
hyam1245	Hyam	jab	atla1278/volt1241/benu1247/benu1248/west2801/nort3184/hyam1246
zhir1238	Zhire	zhi	atla1278/volt1241/benu1247/benu1248/west2801/nort3184/hyam1246/zhir1241
yesk1239	Yeskwa	yes	atla1278/volt1241/benu1247/benu1248/west2801/nort3184/koro1301
idun1241	Dũya	ldb	atla1278/volt1241/benu1247/benu1248/west2801/nort3184/koro1301/duya1234
begb1241	Begbere-Ejar	bqv	atla1278/volt1241/benu1247/benu1248/west2801/nort3184/koro1301/tino1236
ashe1269	Ashe	ahs	atla1278/volt1241/benu1247/benu1248/west2801/nort3184/koro1301/tino1236
kago1247	Kagoma	kdm	atla1278/volt1241/benu1247/benu1248/west2801/nort3184/gyon1234
kama1358	Kamantan	kci	atla1278/volt1241/benu1247/benu1248/west2801/nort3184/gyon1234
koro1323	Koro Nulu	vkn	atla1278/volt1241/benu1247/benu1248/west2801/uncl1532
anin1242	Aninka	aqk	atla1278/volt1241/benu1247/benu1248/west2801/ninz1247
ayuu1242	Ayu	ayu	atla1278/volt1241/benu1247/benu1248/west2801/ninz1247
buuu1244	Bu	jid	atla1278/volt1241/benu1247/benu1248/west2801/ninz1247
numa1252	Numana	nbr	atla1278/volt1241/benu1247/benu1248/west2801/ninz1247
nung1292	Nungu	rin	atla1278/volt1241/benu1247/benu1248/west2801/ninz1247
ninz1246	Ninzo	nin	atla1278/volt1241/benu1247/benu1248/west2801/ninz1247/ruku1240
mada1282	Mada (Nigeria)	mda	atla1278/volt1241/benu1247/benu1248/west2801/ninz1247/ruku1240
chee1238	Che	ruk	atla1278/volt1241/benu1247/benu1248/west2801/ninz1247/ruku1240
kani1277	Kaningdon-Nindem	kdp	atla1278/volt1241/benu1247/benu1248/west2801/ninz1247/kanu1282
kanu1277	Kanufi	kni	atla1278/volt1241/benu1247/benu1248/west2801/ninz1247/kanu1282
cara1270	Cara	cfd	atla1278/volt1241/benu1247/benu1248/benu1249
irig1241	Irigwe	iri	atla1278/volt1241/benu1247/benu1248/benu1249/sout3163
jjuu1238	Jju	kaj	atla1278/volt1241/benu1247/benu1248/benu1249/sout3163/nucl1795/kata1275
tyap1238	Tyap	kcg	atla1278/volt1241/benu1247/benu1248/benu1249/sout3163/nucl1795/kata1275
fira1238	Firan	fir	atla1278/volt1241/benu1247/benu1248/benu1249/sout3163/nucl1795/izer1242
